Predio;I.D. Faena;N° Orden;Cultivo;Fecha;Codigo Producto;Nombre Producto;Ing Activo;N° Autorización SAG;Tratamiento;Cantidad;U. Med.;Moja. Lts x Ha;Tipo Dosis;Dosis;Ha. Aplica;T.Cantidad Ha. Aplica;R.Aplica Calculado;Real Aplicado;Cobertura;N° Aplica Periodo.;Nº aplica etiqueta;Clasifica;Cod Cuartel;Cuartel / Potrero;Total Ha.;Fecha Inicio Aplica;Hr. Inicio;Fecha Term. Aplica;Hr. Término;Hr. Reingre;Carencia;Dias Carencias PPPL;Plazo Seguridad;Concentración;Adjunto Productos;Estado;Faena;Labor;Clima;Viento;Temp.;Responsable (Aplicaciones);Dosificador (Aplicaciones);Verificador Técnico (Aplicaciones);Aplicador;Aplicador 2;Observaciones;Usuario Login;Total Producto;Maquinarias;Total Maqui;Maq Cod/GPS;Tot.Maq c/GPS;Tot Orden Aplica;Cantidad Periodo;Tipo Envase;Cantidad Envases;N° Lote Envase
70.948;997;25/11/2025;EEIII;EEIII 4;43 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.947;997;25/11/2025;EEIII;EEIII 4;40 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.946;997;25/11/2025;EEIII;EEIII 3 B;37 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 108,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.945;997;25/11/2025;EEIII;EEIII 3 B;34 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 108,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.944;997;25/11/2025;EEIII;EEIII 3 B;31 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 108,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.943;997;25/11/2025;EEIII;EEIII 3 A;28 - Ha:4.280, Pl:7050;Uva;4,28;APLICACIONES;FERTILIZACION;0;0;Total;$ 110,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.942;997;25/11/2025;EEIII;EEIII 3 A;23 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 92,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.923;994;25/11/2025;EEII;EEII 2;20 - Ha:4.680, Pl:7659;Uva;4,68;APLICACIONES;FERTILIZACION;0;0;Total;$ 197,40;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.922;994;25/11/2025;EEII;EEII 2;18 - Ha:2.120, Pl:3460;Uva;2,12;APLICACIONES;FERTILIZACION;0;0;Total;$ 89,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.921;993;25/11/2025;EEII;EEII 1;9 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 253,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.920;993;25/11/2025;EEII;EEII 1;12 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 253,50;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.919;993;25/11/2025;EEII;EEII 1;11 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 253,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.918;993;25/11/2025;EEII;EEII 1;10 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 253,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.917;992;25/11/2025;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 162,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.916;992;25/11/2025;EEII;EEII 1;7 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 162,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.915;992;25/11/2025;EEII;EEII 1;6 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 163,50;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.914;992;25/11/2025;EEII;EEII 1;5 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 162,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.913;992;25/11/2025;EEII;EEII 2;21 - Ha:3.190, Pl:5211;Uva;3,19;APLICACIONES;FERTILIZACION;0;0;Total;$ 93,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.912;992;25/11/2025;EEII;EEII 2;19 - Ha:3.590, Pl:5867;Uva;3,59;APLICACIONES;FERTILIZACION;0;0;Total;$ 105,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.911;992;25/11/2025;EEII;EEII 2;15 - Ha:3.440, Pl:5619;Uva;3,44;APLICACIONES;FERTILIZACION;0;0;Total;$ 100,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.910;992;25/11/2025;EEII;EEII 2;14 - Ha:2.280, Pl:3726;Uva;2,28;APLICACIONES;FERTILIZACION;0;0;Total;$ 67,00;;;25/11/2025;25/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.868;70868;25/11/2025;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;3,05;APLICACIONES;FERTILIZACION;0;0;Total;$ 196,30;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.867;70867;25/11/2025;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;1,86;APLICACIONES;FERTILIZACION;0;0;Total;$ 0,00;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.866;70866;25/11/2025;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;2,74;APLICACIONES;FERTILIZACION;0;0;Total;$ 178,50;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.865;70865;25/11/2025;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;3,95;APLICACIONES;FERTILIZACION;0;0;Total;$ 254,60;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.859;70859;25/11/2025;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 321,30;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.858;70858;25/11/2025;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;3,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 217,70;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.857;70857;25/11/2025;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;1,42;APLICACIONES;FERTILIZACION;0;0;Total;$ 95,20;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.856;70856;25/11/2025;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;1,56;APLICACIONES;FERTILIZACION;0;0;Total;$ 103,50;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.760;70760;25/11/2025;EEIII;EEIII 4;45 - Ha:4.260, Pl:7100;Uva;4,26;APLICACIONES;HERBICIDA MOCHILA;0;0;Total;$ 51.652,60;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;2;;;;2;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.759;70759;25/11/2025;EEIII;EEIII 4;42 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;HERBICIDA MOCHILA;0;0;Total;$ 92.673,60;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;3;;;;3;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.758;70758;25/11/2025;EEIII;EEIII 4;39 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;HERBICIDA MOCHILA;0;0;Total;$ 123.564,80;;;25/11/2025;25/11/2025;s/C 140 Días;;$ 0,00;4;;;;4;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.932;995;24/11/2025;EEIII;EEIII 4;45 - Ha:4.260, Pl:7100;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.931;995;24/11/2025;EEIII;EEIII 4;42 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.930;995;24/11/2025;EEIII;EEIII 4;39 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.929;995;24/11/2025;EEIII;EEIII 3 B;36 - Ha:4.320, Pl:7140;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 109,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.928;995;24/11/2025;EEIII;EEIII 3 B;33 - Ha:4.260, Pl:7056;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.927;995;24/11/2025;EEIII;EEIII 3 B;30 - Ha:4.320, Pl:7140;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 109,40;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.926;995;24/11/2025;EEIII;EEIII 3 A;27 - Ha:2.850, Pl:4648;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 72,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.925;995;24/11/2025;EEIII;EEIII 3 A;26 - Ha:2.800, Pl:4565;Uva;2,8;APLICACIONES;FERTILIZACION;0;0;Total;$ 71,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.924;995;24/11/2025;EEIII;EEIII 3 A;22 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 92,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.903;990;24/11/2025;EEII;EEII 1;4 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 173,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.902;990;24/11/2025;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 173,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.901;990;24/11/2025;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 173,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.900;990;24/11/2025;EEII;EEII 2;17 - Ha:3.430, Pl:7544;Uva;3,43;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.899;990;24/11/2025;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;FERTILIZACION;0;0;Total;$ 153,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.898;990;24/11/2025;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 173,00;;;24/11/2025;24/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.873;70873;24/11/2025;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;2;APLICACIONES;FERTILIZACION;0;0;Total;$ 97,50;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.872;70872;24/11/2025;EEI;EEI 2;12 - Ha:2.290, Pl:3814;Uva;1,14;APLICACIONES;FERTILIZACION;0;0;Total;$ 54,70;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.871;70871;24/11/2025;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;0,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 40,40;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.870;70870;24/11/2025;EEI;EEI 2;10 - Ha:1.640, Pl:2685;Uva;1,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 78,50;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.869;70869;24/11/2025;EEI;EEI 2;3 - Ha:6.310, Pl:13708;Uva;3,31;APLICACIONES;FERTILIZACION;0;0;Total;$ 157,00;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.863;70863;24/11/2025;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;0;Total;$ 456,90;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.862;70862;24/11/2025;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;2,35;APLICACIONES;FERTILIZACION;0;0;Total;$ 160,60;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.861;70861;24/11/2025;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;1,42;APLICACIONES;FERTILIZACION;0;0;Total;$ 96,30;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.860;70860;24/11/2025;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;1,57;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,10;;;24/11/2025;24/11/2025;s/C 141 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.878;70878;23/11/2025;EEI;EEI 2;12 - Ha:2.290, Pl:3814;Uva;1,14;APLICACIONES;FERTILIZACION;0;0;Total;$ 54,70;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.877;70877;23/11/2025;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;1,35;APLICACIONES;FERTILIZACION;0;0;Total;$ 64,20;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.876;70876;23/11/2025;EEI;EEI 2;6 - Ha:2.030, Pl:4418;Uva;2,03;APLICACIONES;FERTILIZACION;0;0;Total;$ 95,20;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.875;70875;23/11/2025;EEI;EEI 2;5 - Ha:4.580, Pl:7494;Uva;4,58;APLICACIONES;FERTILIZACION;0;0;Total;$ 215,30;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.874;70874;23/11/2025;EEI;EEI 2;3 - Ha:6.310, Pl:13708;Uva;3;APLICACIONES;FERTILIZACION;0;0;Total;$ 141,60;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.855;70855;23/11/2025;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 321,30;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.854;70854;23/11/2025;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;3,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 217,70;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.853;70853;23/11/2025;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;1,42;APLICACIONES;FERTILIZACION;0;0;Total;$ 95,20;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.852;70852;23/11/2025;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;1,56;APLICACIONES;FERTILIZACION;0;0;Total;$ 103,50;;;23/11/2025;23/11/2025;s/C 142 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.849;70849;22/11/2025;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;3,05;APLICACIONES;FERTILIZACION;0;0;Total;$ 196,30;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.848;70848;22/11/2025;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;1,86;APLICACIONES;FERTILIZACION;0;0;Total;$ 119,00;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.847;70847;22/11/2025;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;2,74;APLICACIONES;FERTILIZACION;0;0;Total;$ 178,50;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.846;70846;22/11/2025;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;3,95;APLICACIONES;FERTILIZACION;0;0;Total;$ 255,80;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.817;70817;22/11/2025;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;0;Total;$ 456,90;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.816;70816;22/11/2025;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;2,35;APLICACIONES;FERTILIZACION;0;0;Total;$ 159,40;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.815;70815;22/11/2025;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;1,42;APLICACIONES;FERTILIZACION;0;0;Total;$ 97,50;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.814;70814;22/11/2025;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;1,57;APLICACIONES;FERTILIZACION;0;0;Total;$ 107,10;;;22/11/2025;22/11/2025;s/C 143 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.733;980;22/11/2025;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 162,00;;;22/11/2025;22/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
70.732;980;22/11/2025;EEII;EEII 1;7 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 163,50;;;22/11/2025;22/11/2025;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Envero/Cosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
