I.D. Faena;N° Orden;Fecha;Clasifica;Código;Cuartel/Potrero;Cultivo;Variedad;Faena;Labor;Total Faena;Realizada;Total Jornadas;Trabajador;Usuario Login;Usuario;Est.Fenologico;Forma Pago;Estado Faena
67.925;67925;15/10/2025;Camino Truncado;16;16 - Ha:3.330, Pl:4568;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 117.690,3;;7,00;;marcelow;juancarlos;Preflor;Día Lab.;Confirmada
67.361;67361;15/10/2025;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 68.213,9;;0,00;;marcelow;javier;G. 8-10 mm;Día Lab.;Confirmada
67.358;67358;15/10/2025;Puente Alto;5;5 - Ha:2.320, Pl:4794;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 270.371,7;;0,00;;marcelow;javier;G. 8-10 mm;Día Lab.;Confirmada
67.244;67244;14/10/2025;Puente Alto;5;5 - Ha:2.320, Pl:4794;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 66.523,2;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.243;67243;14/10/2025;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 288.332,8;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.237;67237;13/10/2025;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 68.213,9;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.234;67234;13/10/2025;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 68.596,0;;0,00;;marcelow;javier;;Día Lab.;Confirmada
70.261;949;12/10/2025;Camino Truncado;9;9 - Ha:2.700, Pl:4039;Uva;Sultanina;APLICACIONES;FERTILIZACION;$ 0,0;;0,24;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.26;949;12/10/2025;Camino Truncado;8;8 - Ha:2.400, Pl:9796;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,21;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.259;949;12/10/2025;Camino Truncado;4;4 - Ha:3.000, Pl:4853;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,27;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.258;949;12/10/2025;Camino Truncado;17;17 - Ha:3.200, Pl:6136;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,28;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.257;948;11/10/2025;Camino Truncado;59;59 - Ha:0.900, Pl:1486;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,09;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.256;948;11/10/2025;Camino Truncado;55;55 - Ha:2.100, Pl:3577;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,21;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.255;948;11/10/2025;Camino Truncado;53;53 - Ha:2.200, Pl:3617;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,22;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.254;948;11/10/2025;Camino Truncado;22;22 - Ha:2.800, Pl:4692;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,28;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.253;948;11/10/2025;Camino Truncado;10;10 - Ha:1.900, Pl:3171;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 0,0;;0,19;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.246;946;10/10/2025;Camino Truncado;58;58 - Ha:2.100, Pl:3577;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,24;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.245;946;10/10/2025;Camino Truncado;54;54 - Ha:1.100, Pl:1794;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,13;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.244;946;10/10/2025;Camino Truncado;52;52 - Ha:2.000, Pl:3332;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,23;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.243;946;10/10/2025;Camino Truncado;19;19 - Ha:1.300, Pl:2166;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,15;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.242;946;10/10/2025;Camino Truncado;18;18 - Ha:2.100, Pl:3420;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 0,0;;0,24;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
67.233;67233;10/10/2025;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;HERBICIDA MOCHILA;$ 144.070,8;;0,00;;marcelow;javier;;Día Lab.;Confirmada
70.252;947;9/10/2025;Camino Truncado;57;57 - Ha:0.800, Pl:1391;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,07;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.251;947;9/10/2025;Camino Truncado;56;56 - Ha:1.800, Pl:3009;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,16;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.25;947;9/10/2025;Camino Truncado;51;51 - Ha:3.000, Pl:4182;Uva;Sultanina;APLICACIONES;FERTILIZACION;$ 0,0;;0,27;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.249;947;9/10/2025;Camino Truncado;23;23 - Ha:1.400, Pl:2412;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,13;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.248;947;9/10/2025;Camino Truncado;21;21 - Ha:2.600, Pl:4396;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,23;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
70.247;947;9/10/2025;Camino Truncado;20;20 - Ha:1.500, Pl:2449;Uva;Flame;APLICACIONES;FERTILIZACION;$ 0,0;;0,14;;marcelow;marcelow;Flor/Envero;Día Lab.;Confirmada
67.232;67232;9/10/2025;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;HERBICIDA MOCHILA;$ 144.070,8;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.06;;9/10/2025;La Chimbera;23;23 - Ha:2.800, Pl:4544;;Fiesta;APLICACIONES;FERTILIZACION;$ 706,6;;0,32;;;juanpablo;;Día Lab.;Confirmada
67.059;;9/10/2025;La Chimbera;22;22 - Ha:2.600, Pl:4205;;Fiesta;APLICACIONES;FERTILIZACION;$ 654,0;;0,30;;;juanpablo;;Día Lab.;Confirmada
67.058;;9/10/2025;La Chimbera;20;20 - Ha:4.400, Pl:7040;;Fiesta;APLICACIONES;FERTILIZACION;$ 1.108,3;;0,51;;;juanpablo;;Día Lab.;Confirmada
67.057;;9/10/2025;La Chimbera;27;27 - Ha:2.900, Pl:4576;;Arizul;APLICACIONES;FERTILIZACION;$ 7.014,5;;0,32;;;juanpablo;;Día Lab.;Confirmada
67.056;;9/10/2025;La Chimbera;24;24 - Ha:2.800, Pl:4536;;Arizul;APLICACIONES;FERTILIZACION;$ 6.775,6;;0,31;;;juanpablo;;Día Lab.;Confirmada
67.055;;9/10/2025;La Chimbera;18;18 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;FERTILIZACION;$ 10.641,2;;0,49;;;juanpablo;;Día Lab.;Confirmada
67.221;67221;8/10/2025;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 288.332,8;;0,00;;marcelow;javier;;Día Lab.;Confirmada
66.906;;8/10/2025;La Chimbera;26;26 - Ha:2.900, Pl:4608;;Arizul;APLICACIONES;FERTILIZACION;$ 752,7;;0,34;;;juanpablo;;Día Lab.;Confirmada
66.905;;8/10/2025;La Chimbera;21;21 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;FERTILIZACION;$ 572,8;;0,26;;;juanpablo;;Día Lab.;Confirmada
66.904;;8/10/2025;La Chimbera;16;16 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;FERTILIZACION;$ 1.143,4;;0,52;;;juanpablo;;Día Lab.;Confirmada
66.903;;8/10/2025;La Chimbera;25;25 - Ha:2.800, Pl:4544;;Arizul;APLICACIONES;FERTILIZACION;$ 6.276,1;;0,29;;;juanpablo;;Día Lab.;Confirmada
66.902;;8/10/2025;La Chimbera;19;19 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;FERTILIZACION;$ 4.929,7;;0,23;;;juanpablo;;Día Lab.;Confirmada
66.901;;8/10/2025;La Chimbera;17;17 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;FERTILIZACION;$ 4.929,7;;0,23;;;juanpablo;;Día Lab.;Confirmada
66.9;;8/10/2025;La Chimbera;15;15 - Ha:3.700, Pl:5900;;Flame;APLICACIONES;FERTILIZACION;$ 8.295,8;;0,38;;;juanpablo;;Día Lab.;Confirmada
66.899;;8/10/2025;La Chimbera;23;23 - Ha:2.800, Pl:4544;;Fiesta;APLICACIONES;FERTILIZACION;$ 706,7;;0,32;;;juanpablo;;Día Lab.;Confirmada
66.898;;8/10/2025;La Chimbera;22;22 - Ha:2.600, Pl:4205;;Fiesta;APLICACIONES;FERTILIZACION;$ 654,0;;0,30;;;juanpablo;;Día Lab.;Confirmada
66.897;;8/10/2025;La Chimbera;20;20 - Ha:4.400, Pl:7040;;Fiesta;APLICACIONES;FERTILIZACION;$ 1.108,3;;0,51;;;juanpablo;;Día Lab.;Confirmada
66.896;;8/10/2025;La Chimbera;27;27 - Ha:2.900, Pl:4576;;Arizul;APLICACIONES;FERTILIZACION;$ 7.014,6;;0,32;;;juanpablo;;Día Lab.;Confirmada
66.895;;8/10/2025;La Chimbera;24;24 - Ha:2.800, Pl:4536;;Arizul;APLICACIONES;FERTILIZACION;$ 6.775,7;;0,31;;;juanpablo;;Día Lab.;Confirmada
66.894;;8/10/2025;La Chimbera;18;18 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;FERTILIZACION;$ 10.641,3;;0,49;;;juanpablo;;Día Lab.;Confirmada
67.924;67924;7/10/2025;Camino Truncado;13;13 - Ha:1.730, Pl:3267;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 60 cm;Trato+Día L.;Pendiente
67.923;67923;7/10/2025;Camino Truncado;12;12 - Ha:2.540, Pl:5244;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 60 cm;Día Lab.;Pendiente
67.922;67922;7/10/2025;Camino Truncado;11;11 - Ha:2.580, Pl:5332;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;;Día Lab.;Pendiente
67.212;67212;7/10/2025;Puente Alto;4;4 - Ha:4.440, Pl:7056;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 144.070,8;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.209;67209;7/10/2025;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 143.497,6;;0,00;;marcelow;javier;;Día Lab.;Confirmada
66.866;;7/10/2025;La Chimbera;27;27 - Ha:2.900, Pl:4576;;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 25.108,7;;1,00;;;juanpablo;;Día Lab.;Confirmada
67.921;67921;6/10/2025;Camino Truncado;2;2 - Ha:4.080, Pl:8428;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 60 cm;Día Lab.;Pendiente
67.206;67206;6/10/2025;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 143.497,6;;0,00;;marcelow;javier;;Día Lab.;Confirmada
66.756;;6/10/2025;La Chimbera;26;26 - Ha:2.900, Pl:4608;;Arizul;APLICACIONES;FERTILIZACION;$ 752,8;;0,34;;;juanpablo;;Día Lab.;Confirmada
66.755;;6/10/2025;La Chimbera;21;21 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;FERTILIZACION;$ 572,8;;0,26;;;juanpablo;;Día Lab.;Confirmada
66.754;;6/10/2025;La Chimbera;16;16 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;FERTILIZACION;$ 1.143,5;;0,52;;;juanpablo;;Día Lab.;Confirmada
66.753;;6/10/2025;La Chimbera;25;25 - Ha:2.800, Pl:4544;;Arizul;APLICACIONES;FERTILIZACION;$ 6.276,2;;0,29;;;juanpablo;;Día Lab.;Confirmada
66.752;;6/10/2025;La Chimbera;19;19 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;FERTILIZACION;$ 4.929,7;;0,23;;;juanpablo;;Día Lab.;Confirmada
66.751;;6/10/2025;La Chimbera;17;17 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;FERTILIZACION;$ 4.929,7;;0,23;;;juanpablo;;Día Lab.;Confirmada
66.75;;6/10/2025;La Chimbera;15;15 - Ha:3.700, Pl:5900;;Flame;APLICACIONES;FERTILIZACION;$ 8.295,9;;0,38;;;juanpablo;;Día Lab.;Confirmada
66.749;;6/10/2025;La Chimbera;27;27 - Ha:2.900, Pl:4576;;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 10.679,3;;0,39;;;juanpablo;;Día Lab.;Confirmada
66.748;;6/10/2025;La Chimbera;26;26 - Ha:2.900, Pl:4608;;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 32.038,0;;1,14;;;juanpablo;;Día Lab.;Confirmada
66.676;66676;4/10/2025;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 146.363,7;;0,00;;marcelow;javier;;Día Lab.;Confirmada
66.675;66675;3/10/2025;Puente Alto;3;3 - Ha:5.110, Pl:8512;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 214.768,8;;0,00;;marcelow;javier;;Día Lab.;Confirmada
66.674;66674;3/10/2025;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 215.533,1;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.92;67920;2/10/2025;Camino Truncado;4;4 - Ha:3.000, Pl:4853;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Pendiente
66.606;66606;2/10/2025;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;HERBICIDA MOCHILA;$ 14.521,7;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.919;67919;1/10/2025;Camino Truncado;17;17 - Ha:3.200, Pl:6136;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 20.000,0;;1,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Confirmada
66.516;;1/10/2025;La Chimbera;24;24 - Ha:2.800, Pl:4536;;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 38.775,4;;1,52;;;juanpablo;;Día Lab.;Confirmada
66.515;;1/10/2025;La Chimbera;25;25 - Ha:2.800, Pl:4544;;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 20.118,0;;1,00;;;juanpablo;;Día Lab.;Confirmada
66.437;66437;1/10/2025;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;HERBICIDA MOCHILA;$ 421.321,3;;0,00;;marcelow;javier;;Día Lab.;Confirmada
67.679;;30/9/2025;Camino Truncado;59;59 - Ha:0.900, Pl:1486;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 1.706,2;;0,09;;marcelow;juancarlos;;Día Lab.;Confirmada
67.678;;30/9/2025;Camino Truncado;55;55 - Ha:2.100, Pl:3577;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 3.975,0;;0,21;;marcelow;juancarlos;;Día Lab.;Confirmada
67.677;;30/9/2025;Camino Truncado;53;53 - Ha:2.200, Pl:3617;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 4.162,5;;0,22;;marcelow;juancarlos;;Día Lab.;Confirmada
67.676;;30/9/2025;Camino Truncado;22;22 - Ha:2.800, Pl:4692;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 5.306,2;;0,28;;marcelow;juancarlos;;Día Lab.;Confirmada
67.675;;30/9/2025;Camino Truncado;10;10 - Ha:1.900, Pl:3171;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 3.600,0;;0,19;;marcelow;juancarlos;;Día Lab.;Confirmada
67.664;;30/9/2025;Camino Truncado;17;17 - Ha:3.200, Pl:6136;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 5.306,2;;0,28;;marcelow;juancarlos;;Día Lab.;Confirmada
66.376;;30/9/2025;La Chimbera;25;25 - Ha:2.800, Pl:4544;;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 25.850,3;;1,00;;;juanpablo;;Día Lab.;Confirmada
66.353;66353;30/9/2025;Puente Alto;1;1 - Ha:4.680, Pl:6302;Uva;Selma;APLICACIONES;HERBICIDA MOCHILA;$ 146.937,0;;0,00;;marcelow;javier;;Trato;Confirmada
67.667;;29/9/2025;Camino Truncado;9;9 - Ha:2.700, Pl:4039;Uva;Sultanina;APLICACIONES;FERTILIZACION;$ 4.500,0;;0,24;;marcelow;juancarlos;;Día Lab.;Confirmada
67.666;;29/9/2025;Camino Truncado;8;8 - Ha:2.400, Pl:9796;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 3.975,0;;0,21;;marcelow;juancarlos;;Día Lab.;Confirmada
67.665;;29/9/2025;Camino Truncado;4;4 - Ha:3.000, Pl:4853;Uva;Flame;APLICACIONES;FERTILIZACION;$ 4.968,7;;0,27;;marcelow;juancarlos;;Día Lab.;Confirmada
67.663;;29/9/2025;Camino Truncado;58;58 - Ha:2.100, Pl:3577;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 4.575,0;;0,24;;marcelow;juancarlos;;Día Lab.;Confirmada
67.662;;29/9/2025;Camino Truncado;54;54 - Ha:1.100, Pl:1794;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 2.400,0;;0,13;;marcelow;juancarlos;;Día Lab.;Confirmada
67.661;;29/9/2025;Camino Truncado;52;52 - Ha:2.000, Pl:3332;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 4.368,7;;0,23;;marcelow;juancarlos;;Día Lab.;Confirmada
67.66;;29/9/2025;Camino Truncado;19;19 - Ha:1.300, Pl:2166;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 2.831,2;;0,15;;marcelow;juancarlos;;Día Lab.;Confirmada
67.659;;29/9/2025;Camino Truncado;18;18 - Ha:2.100, Pl:3420;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 4.575,0;;0,24;;marcelow;juancarlos;;Día Lab.;Confirmada
67.658;;29/9/2025;Camino Truncado;57;57 - Ha:0.800, Pl:1391;Uva;Flame;APLICACIONES;FERTILIZACION;$ 1.368,7;;0,07;;marcelow;juancarlos;;Día Lab.;Confirmada
67.657;;29/9/2025;Camino Truncado;56;56 - Ha:1.800, Pl:3009;Uva;Flame;APLICACIONES;FERTILIZACION;$ 3.037,5;;0,16;;marcelow;juancarlos;;Día Lab.;Confirmada
67.656;;29/9/2025;Camino Truncado;51;51 - Ha:3.000, Pl:4182;Uva;Sultanina;APLICACIONES;FERTILIZACION;$ 5.062,5;;0,27;;marcelow;juancarlos;;Día Lab.;Confirmada
67.655;;29/9/2025;Camino Truncado;23;23 - Ha:1.400, Pl:2412;Uva;Flame;APLICACIONES;FERTILIZACION;$ 2.362,5;;0,13;;marcelow;juancarlos;;Día Lab.;Confirmada
67.654;;29/9/2025;Camino Truncado;21;21 - Ha:2.600, Pl:4396;Uva;Flame;APLICACIONES;FERTILIZACION;$ 4.387,5;;0,23;;marcelow;juancarlos;;Día Lab.;Confirmada
67.653;;29/9/2025;Camino Truncado;20;20 - Ha:1.500, Pl:2449;Uva;Flame;APLICACIONES;FERTILIZACION;$ 2.531,2;;0,14;;marcelow;juancarlos;;Día Lab.;Confirmada
66.365;;29/9/2025;La Chimbera;23;23 - Ha:2.800, Pl:4544;;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 24.899,5;;1,14;;;juanpablo;;Día Lab.;Confirmada
67.918;871;25/9/2025;Camino Truncado;59;59 - Ha:0.900, Pl:1486;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,22;;marcelow;juancarlos;;Día Lab.;Confirmada
67.917;871;25/9/2025;Camino Truncado;17;17 - Ha:3.200, Pl:6136;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,78;;marcelow;juancarlos;;Día Lab.;Confirmada
66.197;;25/9/2025;La Chimbera;23;23 - Ha:2.800, Pl:4544;;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 20.421,2;;0,75;;;juanpablo;;Día Lab.;Confirmada
66.196;;25/9/2025;La Chimbera;21;21 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 24.899,5;;1,14;;;juanpablo;;Día Lab.;Confirmada
66.195;;25/9/2025;La Chimbera;22;22 - Ha:2.600, Pl:4205;;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 24.899,5;;1,14;;;juanpablo;;Día Lab.;Confirmada
66.155;66155;24/9/2025;Camino Truncado;58;58 - Ha:2.100, Pl:3577;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Confirmada
66.151;66151;24/9/2025;Camino Truncado;57;57 - Ha:0.800, Pl:1391;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Confirmada
66.15;66150;24/9/2025;Camino Truncado;54;54 - Ha:1.100, Pl:1794;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Confirmada
66.149;66149;24/9/2025;Camino Truncado;55;55 - Ha:2.100, Pl:3577;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Confirmada
66.148;66148;24/9/2025;Camino Truncado;56;56 - Ha:1.800, Pl:3009;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;juancarlos;Brote 40 cm;Día Lab.;Confirmada
66.126;;24/9/2025;La Chimbera;22;22 - Ha:2.600, Pl:4205;;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 20.421,2;;0,75;;;juanpablo;;Día Lab.;Confirmada
66.125;;24/9/2025;La Chimbera;16;16 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 49.799,0;;2,25;;;juanpablo;;Día Lab.;Confirmada
66.147;66147;23/9/2025;Camino Truncado;53;53 - Ha:2.200, Pl:3617;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;0,00;;marcelow;marcelow;Brote 40 cm;Día Lab.;Confirmada
66.146;66146;23/9/2025;Camino Truncado;52;52 - Ha:2.000, Pl:3332;Uva;Arizul;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;2,31;;marcelow;marcelow;Brote 40 cm;Día Lab.;Confirmada
66.145;66145;23/9/2025;Camino Truncado;51;51 - Ha:3.000, Pl:4182;Uva;Sultanina;APLICACIONES;HERBICIDA MOCHILA;$ 0,0;;1,65;;marcelow;marcelow;Brote 40 cm;Día Lab.;Confirmada
65.454;65454;12/9/2025;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 13.566,3;;0,00;;marcelow;javier;;Día Lab.;Confirmada
65.411;;10/9/2025;La Chimbera;16;16 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 17.961,3;;0,75;;;juanpablo;;Día Lab.;Confirmada
65.355;65355;10/9/2025;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 13.566,3;;0,00;;marcelow;javier;Brote 10 cm;Día Lab.;Confirmada
65.347;;9/9/2025;La Chimbera;15;15 - Ha:3.700, Pl:5900;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 32.904,9;;1,50;;;juanpablo;;Día Lab.;Confirmada
65.346;;9/9/2025;La Chimbera;17;17 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 10.968,3;;0,50;;;juanpablo;;Día Lab.;Confirmada
65.315;65315;9/9/2025;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 13.566,3;;0,00;;marcelow;javier;;Día Lab.;Confirmada
65.312;65312;8/9/2025;Puente Alto;2;2 - Ha:5.130, Pl:8556;Uva;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 13.566,3;;0,00;;marcelow;javier;;Día Lab.;Confirmada
65.3;;8/9/2025;La Chimbera;17;17 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 10.968,3;;0,50;;;juanpablo;;Día Lab.;Confirmada
65.299;;8/9/2025;La Chimbera;19;19 - Ha:2.200, Pl:3584;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 21.936,6;;1,00;;;juanpablo;;Día Lab.;Confirmada
65.298;;8/9/2025;La Chimbera;18;18 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 10.968,3;;0,50;;;juanpablo;;Día Lab.;Confirmada
65.297;;8/9/2025;La Chimbera;18;18 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 23.419,8;;1,00;;;juanpablo;;Día Lab.;Confirmada
65.296;;8/9/2025;La Chimbera;18;18 - Ha:4.400, Pl:7040;;Flame;APLICACIONES;HERBICIDA MOCHILA;$ 18.857,2;;0,75;;;juanpablo;;Día Lab.;Confirmada
65.295;;8/9/2025;La Chimbera;20;20 - Ha:4.400, Pl:7040;Uva;Fiesta;APLICACIONES;HERBICIDA MOCHILA;$ 50.943,6;;2,25;;marcelow;juanpablo;;Día Lab.;Confirmada
60.517;60517;28/4/2025;Camino Truncado;16;16 - Ha:3.330, Pl:4568;Uva;Fiesta;APLICACIONES;FERTILIZACION;$ 15.007,6;;1,00;;marcelow;marcelow;Cosecha/Postcosecha;Día Lab.;Confirmada
60.516;60516;28/4/2025;Camino Truncado;15;15 - Ha:3.140, Pl:6503;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 12.010,8;;1,00;;marcelow;marcelow;Cosecha/Postcosecha;Día Lab.;Confirmada
60.515;60515;28/4/2025;Camino Truncado;13;13 - Ha:1.730, Pl:3267;Uva;Arizul;APLICACIONES;FERTILIZACION;$ 12.005,4;;1,00;;marcelow;marcelow;Cosecha/Postcosecha;Día Lab.;Confirmada
