PROYECCIÓN JORNAL ESPECÍFICO — CICLO 2025-2026

Finca;Predio;Cuartel;Ha;Plantas;Variedad;Labor;Rend. Proy.;Jorn. Proy.;Rend. Real;Jorn. Reales;Desvío %;Rend. Sugerido;Jorn. Sugeridos;Fecha Inicio;Fecha Fin;Fuente
El Espejo;El Espejo 1;GALPON;1;0;;Poda;300;0;-;4.3;-;-;-;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Atada;400;0;-;2.5;-;-;-;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Desbrote de troncos;500;0;-;1.3;-;-;-;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Acomodo de brotes;300;0;-;0.4;-;-;-;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Desniete Deshoje;400;0;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Desbrote crit. Poda;500;0;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Raleo de Racimos;1000;0;-;1.1;-;-;-;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Riego;10;1;0.4;2.4;140.0%;3;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Malezas Mochila;5;1;0.3;3.4;240.0%;2;1;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Cosecha;250;0;-;1.2;-;-;-;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;GALPON;1;0;;Levantado;350;0;-;1;-;-;-;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Poda;300;23;508;13.4;-41.7%;446;16;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Atada;400;18;862;7.9;-56.1%;723;10;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Desbrote de troncos;500;14;1621;4.2;-70.0%;1285;6;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Acomodo de brotes;300;23;4863;1.4;-93.9%;3494;2;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Desniete Deshoje;400;18;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Desbrote crit. Poda;500;14;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Raleo de Racimos;1000;7;1945;3.5;-50.0%;1662;5;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Riego;10;1;0.4;7.5;650.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Malezas Mochila;5;1;0.3;10.7;970.0%;2;2;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Cosecha;250;28;1792;3.8;-86.4%;1329;6;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;1;3.13;6808;;Levantado;350;20;2128;3.2;-84.0%;1595;5;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Poda;300;21;511;12.2;-41.9%;448;14;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Atada;400;16;866;7.2;-55.0%;726;9;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Desbrote de troncos;500;13;1641;3.8;-70.8%;1299;5;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Acomodo de brotes;300;21;4798;1.3;-93.8%;3449;2;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Desniete Deshoje;400;16;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Desbrote crit. Poda;500;13;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Raleo de Racimos;1000;7;1949;3.2;-54.3%;1664;4;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Riego;10;1;0.4;6.8;580.0%;3;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Malezas Mochila;5;1;0.3;9.7;870.0%;2;2;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Cosecha;250;25;1782;3.5;-86.0%;1322;5;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;2;2.85;6237;;Levantado;350;18;2151;2.9;-83.9%;1611;4;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Poda;300;46;506;27.1;-41.1%;444;31;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Atada;400;35;857;16;-54.3%;720;20;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Desbrote de troncos;500;28;1632;8.4;-70.0%;1292;11;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Acomodo de brotes;300;46;4896;2.8;-93.9%;3517;4;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Desniete Deshoje;400;35;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Desbrote crit. Poda;500;28;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Raleo de Racimos;1000;14;1931;7.1;-49.3%;1652;9;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Riego;10;1;0.4;15.1;1410.0%;3;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Malezas Mochila;5;2;0.3;21.5;975.0%;2;4;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Cosecha;250;55;1780;7.7;-86.0%;1321;11;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;3;6.31;13708;;Levantado;350;40;2142;6.4;-84.0%;1604;9;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Poda;300;46;506;27.1;-41.1%;444;31;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Atada;400;35;857;16;-54.3%;720;20;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Desbrote de troncos;500;28;1632;8.4;-70.0%;1292;11;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Acomodo de brotes;300;46;4896;2.8;-93.9%;3517;4;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Desniete Deshoje;400;35;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Desbrote crit. Poda;500;28;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Raleo de Racimos;1000;14;1931;7.1;-49.3%;1652;9;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Riego;10;1;0.4;15.1;1410.0%;3;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Malezas Mochila;5;2;0.3;21.5;975.0%;2;4;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Cosecha;250;55;1780;7.7;-86.0%;1321;11;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;4;6.31;13708;;Levantado;350;40;2142;6.4;-84.0%;1604;9;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Poda;300;25;380;19.7;-21.2%;356;22;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Atada;400;19;646;11.6;-38.9%;572;14;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Desbrote de troncos;500;15;1229;6.1;-59.3%;1010;8;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Acomodo de brotes;300;25;3747;2;-92.0%;2713;3;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Desniete Deshoje;400;19;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Desbrote crit. Poda;500;15;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Raleo de Racimos;1000;8;1469;5.1;-36.3%;1328;6;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Riego;10;1;0.4;11;1000.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Malezas Mochila;5;1;0.3;15.6;1460.0%;2;3;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Cosecha;250;30;1338;5.6;-81.3%;1012;8;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;5;4.58;7494;;Levantado;350;22;1594;4.7;-78.6%;1221;7;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Poda;300;15;508;8.7;-42.0%;446;10;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Atada;400;12;866;5.1;-57.5%;726;7;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Desbrote de troncos;500;9;1636;2.7;-70.0%;1295;4;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Acomodo de brotes;300;15;4909;0.9;-94.0%;3526;2;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Desniete Deshoje;400;12;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Desbrote crit. Poda;500;9;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Raleo de Racimos;1000;5;1921;2.3;-54.0%;1645;3;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Riego;10;1;0.4;4.9;390.0%;3;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Malezas Mochila;5;1;0.3;6.9;590.0%;2;2;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Cosecha;250;18;1767;2.5;-86.1%;1312;4;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;6;2.03;4418;;Levantado;350;13;2104;2.1;-83.8%;1578;3;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Poda;300;44;506;25.8;-41.4%;444;30;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Atada;400;33;859;15.2;-53.9%;721;19;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Desbrote de troncos;500;27;1631;8;-70.4%;1292;11;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Acomodo de brotes;300;44;4833;2.7;-93.9%;3473;4;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Desniete Deshoje;400;33;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Desbrote crit. Poda;500;27;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Raleo de Racimos;1000;14;1948;6.7;-52.1%;1664;8;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Riego;10;1;0.4;14.4;1340.0%;3;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Malezas Mochila;5;2;0.3;20.5;925.0%;2;4;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Cosecha;250;53;1788;7.3;-86.2%;1327;10;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;7;6.01;13050;;Levantado;350;38;2139;6.1;-83.9%;1602;9;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Poda;300;36;511;20.7;-42.5%;448;24;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Atada;400;27;868;12.2;-54.8%;728;15;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Desbrote de troncos;500;22;1654;6.4;-70.9%;1308;9;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Acomodo de brotes;300;36;5040;2.1;-94.2%;3618;3;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Desniete Deshoje;400;27;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Desbrote crit. Poda;500;22;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Raleo de Racimos;1000;11;1960;5.4;-50.9%;1672;7;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Riego;10;1;0.4;11.6;1060.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Malezas Mochila;5;1;0.3;16.5;1550.0%;2;3;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Cosecha;250;43;1794;5.9;-86.3%;1331;8;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;8;4.83;10585;;Levantado;350;31;2160;4.9;-84.2%;1617;7;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Poda;300;49;507;28.9;-41.0%;445;33;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Atada;400;37;861;17;-54.1%;723;21;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Desbrote de troncos;500;30;1627;9;-70.0%;1289;12;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Acomodo de brotes;300;49;4881;3;-93.9%;3507;5;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Desniete Deshoje;400;37;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Desbrote crit. Poda;500;30;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Raleo de Racimos;1000;15;1952;7.5;-50.0%;1666;9;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Riego;10;1;0.4;16.1;1510.0%;3;3;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Malezas Mochila;5;2;0.3;22.9;1045.0%;2;4;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Cosecha;250;59;1786;8.2;-86.1%;1325;12;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;9;6.73;14642;;Levantado;350;42;2122;6.9;-83.6%;1590;10;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Poda;300;9;384;7;-22.2%;359;8;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Atada;400;7;639;4.2;-40.0%;567;5;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Desbrote de troncos;500;6;1220;2.2;-63.3%;1004;3;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Acomodo de brotes;300;9;3836;0.7;-92.2%;2775;1;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Desniete Deshoje;400;7;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Desbrote crit. Poda;500;6;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Raleo de Racimos;1000;3;1492;1.8;-40.0%;1344;2;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Riego;10;1;0.4;3.9;290.0%;3;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Malezas Mochila;5;1;0.3;5.6;460.0%;2;1;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Cosecha;250;11;1343;2;-81.8%;1015;3;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;10;1.64;2685;;Levantado;350;8;1579;1.7;-78.8%;1210;3;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Poda;300;23;380;17.5;-23.9%;356;19;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Atada;400;17;645;10.3;-39.4%;572;12;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Desbrote de troncos;500;14;1231;5.4;-61.4%;1012;7;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Acomodo de brotes;300;23;3693;1.8;-92.2%;2675;3;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Desniete Deshoje;400;17;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Desbrote crit. Poda;500;14;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Raleo de Racimos;1000;7;1445;4.6;-34.3%;1312;6;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Riego;10;1;0.4;9.8;880.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Malezas Mochila;5;1;0.3;13.9;1290.0%;2;3;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Cosecha;250;27;1357;4.9;-81.9%;1025;7;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;11;4.07;6647;;Levantado;350;19;1621;4.1;-78.4%;1240;6;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Poda;300;13;389;9.8;-24.6%;362;11;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Atada;400;10;658;5.8;-42.0%;581;7;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Desbrote de troncos;500;8;1271;3;-62.5%;1040;4;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Acomodo de brotes;300;13;3814;1;-92.3%;2760;2;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Desniete Deshoje;400;10;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Raleo de Racimos;1000;4;1467;2.6;-35.0%;1327;3;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Riego;10;1;0.4;5.5;450.0%;3;1;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Malezas Mochila;5;1;0.3;7.8;680.0%;2;2;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Cosecha;250;16;1362;2.8;-82.5%;1028;4;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;12;2.29;3814;;Levantado;350;11;1658;2.3;-79.1%;1266;4;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Poda;300;28;382;21.9;-21.8%;357;24;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Atada;400;21;648;12.9;-38.6%;574;15;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Desbrote de troncos;500;17;1229;6.8;-60.0%;1010;9;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Acomodo de brotes;300;28;3635;2.3;-91.8%;2635;4;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Desniete Deshoje;400;21;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Desbrote crit. Poda;500;17;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Raleo de Racimos;1000;9;1467;5.7;-36.7%;1327;7;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Riego;10;1;0.4;12.3;1130.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Malezas Mochila;5;2;0.3;17.4;770.0%;2;3;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Cosecha;250;34;1348;6.2;-81.8%;1019;9;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 1;14;5.11;8360;;Levantado;350;24;1608;5.2;-78.3%;1231;7;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Poda;300;0;-;-;-;-;-;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Atada;400;0;-;-;-;-;-;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Desbrote de troncos;500;0;-;-;-;-;-;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Acomodo de brotes;300;0;-;-;-;-;-;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Desniete Deshoje;400;0;-;-;-;-;-;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Desbrote crit. Poda;500;0;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Raleo de Racimos;1000;0;-;-;-;-;-;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Riego;10;0;-;-;-;-;-;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Malezas Mochila;5;0;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Desmalezar manual;4;0;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Cosecha;250;0;-;-;-;-;-;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 2;Reservorio;0;0;;Levantado;350;0;-;-;-;-;-;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Poda;300;41;880;13.7;-66.6%;706;18;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Atada;400;31;988;12.2;-60.6%;812;15;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Desbrote de troncos;500;25;2152;5.6;-77.6%;1656;8;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Acomodo de brotes;300;41;5739;2.1;-94.9%;4107;3;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Desniete Deshoje;400;31;30130;0.4;-98.7%;21211;1;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Desbrote crit. Poda;500;25;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Raleo de Racimos;1000;13;4635;2.6;-80.0%;3545;4;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Riego;10;1;0.2;36.2;3520.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Malezas Mochila;5;2;0.3;21.1;955.0%;2;3;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Cosecha;250;49;1435;8.4;-82.9%;1080;12;2026-01-01;2026-03-01;excel
El Espejo;El Espejo 2;1;5.54;12052;;Levantado;350;35;1854;6.5;-81.4%;1403;9;2026-02-01;2026-04-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Poda;300;41;880;13.7;-66.6%;706;18;2026-06-01;2026-08-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Atada;400;31;988;12.2;-60.6%;812;15;2026-08-01;2026-09-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Desbrote de troncos;500;25;2152;5.6;-77.6%;1656;8;2026-10-01;2026-11-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Acomodo de brotes;300;41;5739;2.1;-94.9%;4107;3;2026-10-01;2026-12-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Desniete Deshoje;400;31;30130;0.4;-98.7%;21211;1;2026-11-01;2027-01-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Desbrote crit. Poda;500;25;-;-;-;-;-;2026-11-01;2026-12-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Raleo de Racimos;1000;13;4635;2.6;-80.0%;3545;4;2026-12-01;2027-01-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Riego;10;1;0.2;36.2;3520.0%;3;2;2026-05-01;2027-04-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Malezas Mochila;5;2;0.3;21.1;955.0%;2;3;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
El Espejo;El Espejo 2;2;5.54;12052;;Cosecha;250;49;1435;8.4;-82.9%;1080;12;2026-01-01;2026-03-01;excel
